wave flux npix
#quasar composite spectrum of z>6.5 quasars. Yang et al. 2021
#columns: 1) wavelength; 2) flux; 3) number of quasar spectra used for each pixel
2898.5 0.4894875694400357 30
2899.5 0.48560817571785864 32
2900.5 0.4530897909519752 31
2901.5 0.45778503371724616 32
2902.5 0.4654264953521405 31
2903.5 0.46864159162072444 30
2904.5 0.4576680865812392 32
2905.5 0.4644010137734178 32
2906.5 0.4707461232939271 32
2907.5 0.4514111180323741 30
2908.5 0.4549853574155151 29
2909.5 0.42875621435122996 30
2910.5 0.48393630619591477 32
2911.5 0.45343134077810654 31
2912.5 0.4436753465794925 32
2913.5 0.4584505715883353 32
2914.5 0.4416469934946455 31
2915.5 0.441740055739787 33
2916.5 0.43786248440153297 31
2917.5 0.46521525178876566 32
2918.5 0.42465788632051826 32
2919.5 0.4777758054780471 32
2920.5 0.45892225732182923 33
2921.5 0.4461406920753494 33
2922.5 0.46478354072837025 33
2923.5 0.45040686937375707 33
2924.5 0.44774882703782704 33
2925.5 0.4643674945557812 33
2926.5 0.45732396062368075 32
2927.5 0.44769122029176994 33
2928.5 0.49616929588450953 33
2929.5 0.4586135286617511 33
2930.5 0.46218760244189144 33
2931.5 0.44553473971406654 32
2932.5 0.4691794574600324 32
2933.5 0.5362415759240023 33
2934.5 0.5215498630805487 32
2935.5 0.4830419385156548 32
2936.5 0.4928952306995603 33
2937.5 0.4756981182739704 32
2938.5 0.4532683147305032 31
2939.5 0.4812250005566141 32
2940.5 0.46688353484130296 29
2941.5 0.49141388913151585 31
2942.5 0.4689248916642784 30
2943.5 0.4622782833909736 30
2944.5 0.4531718726088325 29
2945.5 0.4875321378395367 31
2946.5 0.44780093399963095 31
2947.5 0.47587895968210947 31
2948.5 0.46017786635756786 30
2949.5 0.43826679913221656 31
2950.5 0.4521349391627676 30
2951.5 0.4970190689925871 30
2952.5 0.47428948791308856 30
2953.5 0.47444402459253776 30
2954.5 0.4639849499939596 30
2955.5 0.47770725167298617 29
2956.5 0.48953965750617484 30
2957.5 0.4727095177109002 30
2958.5 0.5119258947378389 30
2959.5 0.45862648417377194 29
2960.5 0.4793523311487068 28
2961.5 0.4979474131485943 29
2962.5 0.5012588477812583 29
2963.5 0.4463314356782082 29
2964.5 0.48229088832915634 29
2965.5 0.46789608419524537 29
2966.5 0.47763011698797897 28
2967.5 0.4472375454378418 28
2968.5 0.4953507157441113 27
2969.5 0.486697935585486 28
2970.5 0.46465160142685313 26
2971.5 0.4423407968102082 28
2972.5 0.4822460160986957 27
2973.5 0.4645997304904154 27
2974.5 0.4658824910283701 27
2975.5 0.4707913858801427 26
2976.5 0.4454557715868495 27
2977.5 0.47378445709517636 27
2978.5 0.4529417287058277 26
2979.5 0.4732490431253691 27
2980.5 0.4571651701819499 27
2981.5 0.4432501341411277 26
2982.5 0.44015351477372044 26
2983.5 0.4527518970882868 26
2984.5 0.45912589583834273 26
2985.5 0.4594475114358334 26
2986.5 0.4559001352016581 27
2987.5 0.4773257890320432 27
2988.5 0.4506988793465319 27
2989.5 0.46625401333290967 27
2990.5 0.427761264473414 26
2991.5 0.4159474230244474 26
2992.5 0.48269637542226673 26
2993.5 0.4212959258931253 25
2994.5 0.4581828642262783 25
2995.5 0.4048590369386785 26
2996.5 0.44386931899564025 25
2997.5 0.4385168385394387 26
2998.5 0.46121909499380176 25
